root,SKU,Price,Product Link,Product Rating,Rating Count,Source,Review Link,Brand,,
https://www.amazon.in/s?k=davidoff+coffee&i=grocery&rh=p_89%3ADavidoff%2Cp_n_availability%3A1318485031&dc&crid=2VSTM665M7HMM&qid=1654510471&rnid=1318483031&sprefix=davidoff+coffee%2Cgrocery%2C245&ref=sr_nr_p_n_availability_2&ds=v1%3A%2FsSAwsoSL1qp1uLeeZ%2BNV8XdfrKQy4usceohYFQaqLU,Davidoff Style - Nespresso Compatible Capsules - 10 Capsules (Pack of 2),,https://www.amazon.in/Davidoff-Style-Nespresso-Compatible-Capsules/dp/B08FG6QZ59/ref=sr_1_72?crid=2VSTM665M7HMM&keywords=davidoff+coffee&qid=1654510990&refinements=p_89%3ADavidoff%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=davidoff+coffee%2Cgrocery%2C245&sr=1-72,3.9 out of 5 stars,38,Amazon,https://www.amazon.in/Davidoff-Style-Nespresso-Compatible-Capsules/product-reviews/B08FG6QZ59/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Davidoff,|,https://www.amazon.in/Davidoff-Style-Nespresso-Compatible-Capsules/product-reviews/B08FG6QZ59/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=davidoff+coffee&i=grocery&rh=p_89%3ADavidoff%2Cp_n_availability%3A1318485031&dc&crid=2VSTM665M7HMM&qid=1654510471&rnid=1318483031&sprefix=davidoff+coffee%2Cgrocery%2C245&ref=sr_nr_p_n_availability_2&ds=v1%3A%2FsSAwsoSL1qp1uLeeZ%2BNV8XdfrKQy4usceohYFQaqLU,"Davidoff Espresso - 57 Bottle, 250 g",,https://www.amazon.in/Davidoff-Espresso-Coffee-Pkt-250g/dp/B0013BHCFG/ref=sr_1_73?crid=2VSTM665M7HMM&keywords=davidoff+coffee&qid=1654511000&refinements=p_89%3ADavidoff%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=davidoff+coffee%2Cgrocery%2C245&sr=1-73,3.3 out of 5 stars,39,Amazon,https://www.amazon.in/Davidoff-Espresso-Coffee-Pkt-250g/product-reviews/B0013BHCFG/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Davidoff,|,https://www.amazon.in/Davidoff-Espresso-Coffee-Pkt-250g/product-reviews/B0013BHCFG/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=davidoff+coffee&i=grocery&rh=p_89%3ADavidoff%2Cp_n_availability%3A1318485031&dc&crid=2VSTM665M7HMM&qid=1654510471&rnid=1318483031&sprefix=davidoff+coffee%2Cgrocery%2C245&ref=sr_nr_p_n_availability_2&ds=v1%3A%2FsSAwsoSL1qp1uLeeZ%2BNV8XdfrKQy4usceohYFQaqLU,NOTTACIA Davidoff Elegance Espresso Gentle Roast 55gm,,https://www.amazon.in/Davidoff-Elegance-Espresso-Gentle-Roast/dp/B08JZ8WR84/ref=sr_1_74?crid=2VSTM665M7HMM&keywords=davidoff+coffee&qid=1654511000&refinements=p_89%3ADavidoff%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=davidoff+coffee%2Cgrocery%2C245&sr=1-74,,,Amazon,https://www.amazon.in/Davidoff-Elegance-Espresso-Gentle-Roast/product-reviews/B08JZ8WR84/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Davidoff,|,https://www.amazon.in/Davidoff-Elegance-Espresso-Gentle-Roast/product-reviews/B08JZ8WR84/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=davidoff+coffee&i=grocery&rh=p_89%3ADavidoff%2Cp_n_availability%3A1318485031&dc&crid=2VSTM665M7HMM&qid=1654510471&rnid=1318483031&sprefix=davidoff+coffee%2Cgrocery%2C245&ref=sr_nr_p_n_availability_2&ds=v1%3A%2FsSAwsoSL1qp1uLeeZ%2BNV8XdfrKQy4usceohYFQaqLU,David Off Cafe Creation Superieure Grande Cuvee 100g,,https://www.amazon.in/David-Creation-Superieure-Grande-Cuvee/dp/B01LDSM0E6/ref=sr_1_75?crid=2VSTM665M7HMM&keywords=davidoff+coffee&qid=1654511000&refinements=p_89%3ADavidoff%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=davidoff+coffee%2Cgrocery%2C245&sr=1-75,4.3 out of 5 stars,9,Amazon,https://www.amazon.in/David-Creation-Superieure-Grande-Cuvee/product-reviews/B01LDSM0E6/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Davidoff,|,https://www.amazon.in/David-Creation-Superieure-Grande-Cuvee/product-reviews/B01LDSM0E6/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,"Nescafe Gold Rich and Smooth Coffee Powder, 200g Glass Jar",875,https://www.amazon.in/Nescafe-Gold-Smooth-Coffee-Powder/dp/B07K6L3KC6/ref=sr_1_1?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-1,4.5 out of 5 stars,"10,536",Amazon,https://www.amazon.in/Nescafe-Gold-Smooth-Coffee-Powder/product-reviews/B07K6L3KC6/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/Nescafe-Gold-Smooth-Coffee-Powder/product-reviews/B07K6L3KC6/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,"Nescafe Gold Rich and Smooth Coffee Powder,(Arabica and Robusta beans) 50g Glass Jar",364,https://www.amazon.in/Nescafe-Gold-Smooth-Coffee-Powder/dp/B07K6L3KC7/ref=sr_1_2?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-2,4.5 out of 5 stars,"2,810",Amazon,https://www.amazon.in/Nescafe-Gold-Smooth-Coffee-Powder/product-reviews/B07K6L3KC7/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/Nescafe-Gold-Smooth-Coffee-Powder/product-reviews/B07K6L3KC7/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,NESCAFÉ Gold Blend Rich and Smooth Solube Instant Coffee Powder - 200 g Glass jar with Premium Ceramic Mug Free,865,https://www.amazon.in/Nescafe-Gold-Smooth-Coffee-Ceramic/dp/B08B6CNR76/ref=sr_1_3?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-3,4.5 out of 5 stars,322,Amazon,https://www.amazon.in/Nescafe-Gold-Smooth-Coffee-Ceramic/product-reviews/B08B6CNR76/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/Nescafe-Gold-Smooth-Coffee-Ceramic/product-reviews/B08B6CNR76/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,"NESCAFE Gold Choco Mocha Instant Coffee Premix, 125g (5 Sachets, 25g each)",150,https://www.amazon.in/NESCAF%C3%89-Gold-Nescaf%C3%A9-Choco-sachets/dp/B07NZXQDMM/ref=sr_1_4?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-4,4.2 out of 5 stars,"1,933",Amazon,https://www.amazon.in/NESCAF%C3%89-Gold-Nescaf%C3%A9-Choco-sachets/product-reviews/B07NZXQDMM/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/NESCAF%C3%89-Gold-Nescaf%C3%A9-Choco-sachets/product-reviews/B07NZXQDMM/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,"NESCAFÉ GOLD Cafe At Home Pack, 25g Each x 10 Sachets, 250g(Powder,Creamy Coffee)",300,https://www.amazon.in/NESCAF%C3%89-GOLD-Caf%C3%A9-Home-Sachets/dp/B08J1Y4M2T/ref=sr_1_5?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-5,4.2 out of 5 stars,"1,438",Amazon,https://www.amazon.in/NESCAF%C3%89-GOLD-Caf%C3%A9-Home-Sachets/product-reviews/B08J1Y4M2T/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/NESCAF%C3%89-GOLD-Caf%C3%A9-Home-Sachets/product-reviews/B08J1Y4M2T/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,Nescafe gold Rich and Smooth Blend 190 gm - Pack Of Two,"1,280.00",https://www.amazon.in/Nescafe-gold-Rich-Smooth-Blend/dp/B08WHVG1SM/ref=sr_1_6?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-6,4.5 out of 5 stars,325,Amazon,https://www.amazon.in/Nescafe-gold-Rich-Smooth-Blend/product-reviews/B08WHVG1SM/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/Nescafe-gold-Rich-Smooth-Blend/product-reviews/B08WHVG1SM/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,"Nescafe Gold Blend Espresso Rich Crema Soluble Coffee, 100 g",595,https://www.amazon.in/Nescafe-Espresso-Cream-Coffee-Strength/dp/B07B51N8L7/ref=sr_1_7?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-7,4.3 out of 5 stars,310,Amazon,https://www.amazon.in/Nescafe-Espresso-Cream-Coffee-Strength/product-reviews/B07B51N8L7/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/Nescafe-Espresso-Cream-Coffee-Strength/product-reviews/B07B51N8L7/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,"Nescafe Gold Espresso Italian Style Rich with Crema,Ground, 100 g Bottle",535,https://www.amazon.in/Nescafe-Gold-Espresso-Italian-Style/dp/B087Z7MMC8/ref=sr_1_8?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-8,4.3 out of 5 stars,109,Amazon,https://www.amazon.in/Nescafe-Gold-Espresso-Italian-Style/product-reviews/B087Z7MMC8/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/Nescafe-Gold-Espresso-Italian-Style/product-reviews/B087Z7MMC8/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,"Nescafe Gold Blend Imported Decaf Coffee Powder, Glass Jar, Arabica and Robusta beans,100 g",,https://www.amazon.in/Nescafe-Gold-Blend-Coffee-Powder/dp/B07YXBG46X/ref=sr_1_9?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-9,4.4 out of 5 stars,573,Amazon,https://www.amazon.in/Nescafe-Gold-Blend-Coffee-Powder/product-reviews/B07YXBG46X/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/Nescafe-Gold-Blend-Coffee-Powder/product-reviews/B07YXBG46X/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,Nescafe Gold Smooth and Rich 190g - Pack Of Three,"1,889",https://www.amazon.in/Nescafe-Gold-Smooth-Rich-190g/dp/B08WPS6NC8/ref=sr_1_10?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-10,4.3 out of 5 stars,140,Amazon,https://www.amazon.in/Nescafe-Gold-Smooth-Rich-190g/product-reviews/B08WPS6NC8/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/Nescafe-Gold-Smooth-Rich-190g/product-reviews/B08WPS6NC8/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,"NESCAFÉ Gold Blend Rich and Smooth Coffee Powder, with Free Glass Mug (Limited Edition Pack), 100g",,https://www.amazon.in/NESCAF%C3%89-GOLD-Soluble-Coffee-Limited/dp/B08HP7PT9H/ref=sr_1_11?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-11,4.5 out of 5 stars,"1,019",Amazon,https://www.amazon.in/NESCAF%C3%89-GOLD-Soluble-Coffee-Limited/product-reviews/B08HP7PT9H/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/NESCAF%C3%89-GOLD-Soluble-Coffee-Limited/product-reviews/B08HP7PT9H/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,"Nescafe Gold Cappuccino unsweetened Taste Instant Coffee Sachets (8 x 14.2g), 113.6g",410,https://www.amazon.in/Nescafe-Gold-Cappuccino-unsweetened-Instant/dp/B082G9WKFK/ref=sr_1_12?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-12,4.5 out of 5 stars,31,Amazon,https://www.amazon.in/Nescafe-Gold-Cappuccino-unsweetened-Instant/product-reviews/B082G9WKFK/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/Nescafe-Gold-Cappuccino-unsweetened-Instant/product-reviews/B082G9WKFK/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,"Nescafe Gold Decaf Cappuccino Unsweetened Coffee, 120 g",599,https://www.amazon.in/Nescafe-Gold-Decaffeinated-Cappuccino-Unsweetened/dp/B07NMKHDTL/ref=sr_1_13?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-13,3.8 out of 5 stars,22,Amazon,https://www.amazon.in/Nescafe-Gold-Decaffeinated-Cappuccino-Unsweetened/product-reviews/B07NMKHDTL/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/Nescafe-Gold-Decaffeinated-Cappuccino-Unsweetened/product-reviews/B07NMKHDTL/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,"Nescafe Gold Double Choc Mocha Instant Coffee Sachets, (8 x 23g) 184g",499,https://www.amazon.in/Nescafe-Gold-Double-Instant-Sachets/dp/B082J11WSN/ref=sr_1_14?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-14,4.3 out of 5 stars,32,Amazon,https://www.amazon.in/Nescafe-Gold-Double-Instant-Sachets/product-reviews/B082J11WSN/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/Nescafe-Gold-Double-Instant-Sachets/product-reviews/B082J11WSN/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
https://www.amazon.in/s?k=Nescafe+Gold+coffee&i=grocery&bbn=2454178031&rh=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&dc&crid=35OAG3KD9BHNK&qid=1654510472&rnid=1318483031&sprefix=nescafe+gold%2Cgrocery%2C229&ref=sr_nr_p_n_availability_2&ds=v1%3AizGsc0EG8TVTd7XjpzYtXvkp%2BTyHlicoUGoBqM1cip8,"Nescafe Gold Cappuccino Instant Coffee Sachets (8 x 17g), 136g",590,https://www.amazon.in/Nescafe-Gold-Cappuccino-Instant-Sachets/dp/B082GFDG9F/ref=sr_1_15?crid=35OAG3KD9BHNK&keywords=Nescafe+Gold+coffee&qid=1654510857&refinements=p_89%3ANESCAF%C3%89+GOLD%7CNESCAF%C3%89+Gold+Blend%2Cp_n_availability%3A1318485031&rnid=1318483031&s=grocery&sprefix=nescafe+gold%2Cgrocery%2C229&sr=1-15,3.5 out of 5 stars,9,Amazon,https://www.amazon.in/Nescafe-Gold-Cappuccino-Instant-Sachets/product-reviews/B082GFDG9F/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1,Nescafe Gold,|,https://www.amazon.in/Nescafe-Gold-Cappuccino-Instant-Sachets/product-reviews/B082GFDG9F/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&pageNumber=1|
